time,H,S,I,R,V,Vi,Vdp,Vdip
57.35735735735736,3.6407097407713874e-12,1.4950075041590685e-14,8.650384480541288e-15,3.6171092812492555e-12,1.0593467119906626e6,1.0593467119906626e6,1.000000000000001e-12,1.000000000000001e-12
57.45745745745746,3.64881109110538e-12,1.4945417793080368e-14,8.630870750959206e-15,3.62523480256134e-12,1.0566376567765982e6,1.0566376567765982e6,1.000000000000001e-12,1.000000000000001e-12
57.55755755755756,3.6569307967777025e-12,1.49407766114266e-14,8.611443017176122e-15,3.6333785771490996e-12,1.053938381399243e6,1.053938381399243e6,1.000000000000001e-12,1.000000000000001e-12
57.65765765765766,3.6650688981561026e-12,1.4936151423408904e-14,8.592100715768042e-15,3.641540646016926e-12,1.0512488362243276e6,1.0512488362243276e6,1.000000000000001e-12,1.000000000000001e-12
57.75775775775776,3.673225435705429e-12,1.4931542156186497e-14,8.572843287907962e-15,3.649721050261335e-12,1.0485689719393231e6,1.0485689719393231e6,1.000000000000001e-12,1.000000000000001e-12
57.85785785785786,3.681400449987761e-12,1.492694873729704e-14,8.553670179325758e-15,3.657919831071138e-12,1.0458987395511401e6,1.0458987395511401e6,1.000000000000001e-12,1.000000000000001e-12
57.95795795795796,3.6895939816626374e-12,1.4922371094655865e-14,8.534580840269445e-15,3.666137029727712e-12,1.0432380903838358e6,1.0432380903838358e6,1.000000000000001e-12,1.000000000000001e-12
58.05805805805806,3.69780607148715e-12,1.491780915655457e-14,8.515574725465932e-15,3.674372687605129e-12,1.0405869760763507e6,1.0405869760763507e6,1.000000000000001e-12,1.000000000000001e-12
58.15815815815816,3.706036760316175e-12,1.4913262851660225e-14,8.496651294082882e-15,3.6826268461704315e-12,1.0379453485802459e6,1.0379453485802459e6,1.000000000000001e-12,1.000000000000001e-12
58.25825825825826,3.7142860891024925e-12,1.490873210901399e-14,8.477810009690488e-15,3.690899546983788e-12,1.035313160157478e6,1.035313160157478e6,1.000000000000001e-12,1.000000000000001e-12
58.35835835835836,3.722554098897021e-12,1.4904216858030473e-14,8.459050340223801e-15,3.699190831698767e-12,1.0326903633781794e6,1.0326903633781794e6,1.000000000000001e-12,1.000000000000001e-12
58.45845845845846,3.730840830848897e-12,1.489971702849632e-14,8.44037175794569e-15,3.707500742062455e-12,1.0300769111184594e6,1.0300769111184594e6,1.000000000000001e-12,1.000000000000001e-12
58.55855855855856,3.739146326205752e-12,1.4895232550569277e-14,8.421773739409621e-15,3.715829319915773e-12,1.0274727565582235e6,1.0274727565582235e6,1.000000000000001e-12,1.000000000000001e-12
58.65865865865866,3.7474706263138095e-12,1.4890763354777304e-14,8.403255765423239e-15,3.724176607193609e-12,1.0248778531790129e6,1.0248778531790129e6,1.000000000000001e-12,1.000000000000001e-12
58.75875875875876,3.755813772618082e-12,1.4886309372017304e-14,8.384817321012184e-15,3.732542645925053e-12,1.0222921547618506e6,1.0222921547618506e6,1.000000000000001e-12,1.000000000000001e-12
58.85885885885886,3.764175806662547e-12,1.4881870533554407e-14,8.3664578953844e-15,3.740927478233608e-12,1.0197156153851192e6,1.0197156153851192e6,1.000000000000001e-12,1.000000000000001e-12
58.95895895895896,3.77255677009032e-12,1.4877446771020533e-14,8.34817698189449e-15,3.749331146337405e-12,1.0171481894224408e6,1.0171481894224408e6,1.000000000000001e-12,1.000000000000001e-12
59.05905905905906,3.780956704643852e-12,1.4873038016413933e-14,8.329974078008496e-15,3.75775369254943e-12,1.0145898315405919e6,1.0145898315405919e6,1.000000000000001e-12,1.000000000000001e-12
59.15915915915916,3.789375652165072e-12,1.4868644202097583e-14,8.311848685269674e-15,3.766195159277705e-12,1.0120404966974094e6,1.0120404966974094e6,1.000000000000001e-12,1.000000000000001e-12
59.25925925925926,3.797813654595567e-12,1.4864265260798802e-14,8.293800309263375e-15,3.774655589025505e-12,1.009500140139742e6,1.009500140139742e6,1.000000000000001e-12,1.000000000000001e-12
59.35935935935936,3.806270753976819e-12,1.485990112560772e-14,8.275828459583619e-15,3.783135024391627e-12,1.0069687174013926e6,1.0069687174013926e6,1.000000000000001e-12,1.000000000000001e-12
59.45945945945946,3.8147469924502954e-12,1.485555172997673e-14,8.257932649798838e-15,3.79163350807052e-12,1.0044461843010931e6,1.0044461843010931e6,1.000000000000001e-12,1.000000000000001e-12
59.55955955955956,3.823242412257709e-12,1.485121700771926e-14,8.240112397418948e-15,3.800151082852571e-12,1.0019324969404879e6,1.0019324969404879e6,1.000000000000001e-12,1.000000000000001e-12
59.65965965965966,3.831757055741148e-12,1.484689689300885e-14,8.222367223861865e-15,3.808687791624277e-12,999427.6117021367,999427.6117021367,1.000000000000001e-12,1.000000000000001e-12
59.75975975975976,3.840290965343277e-12,1.4842591320378373e-14,8.204696654421006e-15,3.817243677368477e-12,996931.4852475284,996931.4852475284,1.000000000000001e-12,1.000000000000001e-12
59.85985985985986,3.848844183607517e-12,1.4838300224718798e-14,8.187100218232802e-15,3.8258187831645655e-12,994444.074515118,994444.074515118,1.000000000000001e-12,1.000000000000001e-12
59.95995995995996,3.85741675317825e-12,1.483402354127853e-14,8.16957744824461e-15,3.834413152188727e-12,991965.3367183683,991965.3367183683,1.000000000000001e-12,1.000000000000001e-12
60.06006006006006,3.866008716800968e-12,1.4829761205662198e-14,8.152127881183033e-15,3.843026827714123e-12,989495.2293438194,989495.2293438194,1.000000000000001e-12,1.000000000000001e-12
60.16016016016016,3.874620117322462e-12,1.4825513153830005e-14,8.134751057522108e-15,3.8516598531111096e-12,987033.7101491659,987033.7101491659,1.000000000000001e-12,1.000000000000001e-12
60.26026026026026,3.8832509976910625e-12,1.4821279322096572e-14,8.117446521452609e-15,3.860312271847513e-12,984580.7371613444,984580.7371613444,1.000000000000001e-12,1.000000000000001e-12
60.36036036036036,3.8919014009567455e-12,1.4817059647130144e-14,8.100213820850828e-15,3.868984127488765e-12,982136.2686746472,982136.2686746472,1.000000000000001e-12,1.000000000000001e-12
60.46046046046046,3.900571370271388e-12,1.4812854065951728e-14,8.083052507248152e-15,3.877675463698189e-12,979700.2632488474,979700.2632488474,1.000000000000001e-12,1.000000000000001e-12
60.56056056056056,3.909260948888904e-12,1.4808662515934028e-14,8.065962135800851e-15,3.886386324237169e-12,977272.6797073294,977272.6797073294,1.000000000000001e-12,1.000000000000001e-12
60.66066066066066,3.917970180165497e-12,1.4804484934800606e-14,8.048942265260005e-15,3.895116752965436e-12,974853.4771352473,974853.4771352473,1.000000000000001e-12,1.000000000000001e-12
60.76076076076076,3.926699107559774e-12,1.480032126062514e-14,8.031992457942002e-15,3.903866793841207e-12,972442.6148776859,972442.6148776859,1.000000000000001e-12,1.000000000000001e-12
60.86086086086086,3.9354477746329876e-12,1.47961714318304e-14,8.015112279698876e-15,3.912636490921458e-12,970040.0525378486,970040.0525378486,1.000000000000001e-12,1.000000000000001e-12
60.96096096096096,3.944216225049231e-12,1.4792035387187238e-14,7.998301299889544e-15,3.921425888362154e-12,967645.7499752465,967645.7499752465,1.000000000000001e-12,1.000000000000001e-12
61.06106106106106,3.953004502575599e-12,1.478791306581406e-14,7.981559091350772e-15,3.930235030418434e-12,965259.6673039084,965259.6673039084,1.000000000000001e-12,1.000000000000001e-12
61.16116116116116,3.9618126510823856e-12,1.4783804407175612e-14,7.964885230368637e-15,3.939063961444842e-12,962881.7648906057,962881.7648906057,1.000000000000001e-12,1.000000000000001e-12
61.26126126126126,3.970640714543332e-12,1.4779709351082423e-14,7.948279296650379e-15,3.947912725895599e-12,960512.0033530854,960512.0033530854,1.000000000000001e-12,1.000000000000001e-12
61.36136136136136,3.979488737035753e-12,1.47756278376897e-14,7.931740873296414e-15,3.956781368324766e-12,958150.343558325,958150.343558325,1.000000000000001e-12,1.000000000000001e-12
61.46146146146146,3.98835676274074e-12,1.4771559807496668e-14,7.915269546772455e-15,3.965669933386471e-12,955796.7466207899,955796.7466207899,1.000000000000001e-12,1.000000000000001e-12
61.56156156156156,3.997244835943411e-12,1.4767505201345457e-14,7.898864906882282e-15,3.974578465835184e-12,953451.173900719,953451.173900719,1.000000000000001e-12,1.000000000000001e-12
61.66166166166166,4.0061530010330734e-12,1.476346396042072e-14,7.882526546740335e-15,3.983507010525913e-12,951113.5870024079,951113.5870024079,1.000000000000001e-12,1.000000000000001e-12
61.76176176176176,4.0150813025033775e-12,1.475943602624837e-14,7.866254062745015e-15,3.9924556124143844e-12,948783.9477725142,948783.9477725142,1.000000000000001e-12,1.000000000000001e-12
61.86186186186186,4.024029784952619e-12,1.4755421340694923e-14,7.850047054551846e-15,4.001424316557373e-12,946462.2182983764,946462.2182983764,1.000000000000001e-12,1.000000000000001e-12
61.96196196196196,4.0329984930838535e-12,1.475141984596676e-14,7.833905125047186e-15,4.0104131681128396e-12,944148.3609063379,944148.3609063379,1.000000000000001e-12,1.000000000000001e-12
62.06206206206206,4.041987471705105e-12,1.4747431484609203e-14,7.817827880321891e-15,4.019422212340174e-12,941842.3381600991,941842.3381600991,1.000000000000001e-12,1.000000000000001e-12
62.16216216216216,4.050996765729632e-12,1.4743456199505644e-14,7.8018149296457e-15,4.028451494600481e-12,939544.1128590618,939544.1128590618,1.000000000000001e-12,1.000000000000001e-12
