time,H,S,I,R,V,Vi,Vdp,Vdip
29.72972972972973,1.0400135704901951e-12,1.733418476422419e-14,2.2679385725969854e-14,1.000000000000001e-12,2.5155342886762517e6,2.5155342886762517e6,1.000000000000001e-12,1.000000000000001e-12
29.82982982982983,1.0398651963366093e-12,1.731841243326684e-14,2.2546783903341518e-14,1.000000000000001e-12,2.5054559235554505e6,2.5054559235554505e6,1.000000000000001e-12,1.000000000000001e-12
29.92992992992993,1.0397184771318654e-12,1.7302734395373927e-14,2.2415742736490535e-14,1.000000000000001e-12,2.4954430277186763e6,2.4954430277186763e6,1.000000000000001e-12,1.000000000000001e-12
30.03003003003003,1.0395733841121078e-12,1.7287149789187794e-14,2.2286234322919058e-14,1.000000000000001e-12,2.4854949760136884e6,2.4854949760136884e6,1.000000000000001e-12,1.000000000000001e-12
30.13013013013013,1.0394298892143299e-12,1.7271657764699856e-14,2.2158231449628997e-14,1.000000000000001e-12,2.475611151321717e6,2.475611151321717e6,1.000000000000001e-12,1.000000000000001e-12
30.23023023023023,1.039287965060057e-12,1.7256257483177023e-14,2.2031707576879024e-14,1.000000000000001e-12,2.4657909444494904e6,2.4657909444494904e6,1.000000000000001e-12,1.000000000000001e-12
30.33033033033033,1.0391475849394898e-12,1.724094811708992e-14,2.1906636822398858e-14,1.000000000000001e-12,2.456033754022923e6,2.456033754022923e6,1.000000000000001e-12,1.000000000000001e-12
30.43043043043043,1.0390087227960868e-12,1.722572885004168e-14,2.178299394604423e-14,1.000000000000001e-12,2.4463389863824393e6,2.4463389863824393e6,1.000000000000001e-12,1.000000000000001e-12
30.53053053053053,1.0388713532115788e-12,1.72105988766976e-14,2.1660754334880137e-14,1.000000000000001e-12,2.4367060554798306e6,2.4367060554798306e6,1.000000000000001e-12,1.000000000000001e-12
30.63063063063063,1.0387354513913952e-12,1.7195557402716174e-14,2.1539893988678116e-14,1.000000000000001e-12,2.4271343827767163e6,2.4271343827767163e6,1.000000000000001e-12,1.000000000000001e-12
30.73073073073073,1.038600993150495e-12,1.7180603644680694e-14,2.1420389505813392e-14,1.000000000000001e-12,2.417623397144536e6,2.417623397144536e6,1.000000000000001e-12,1.000000000000001e-12
30.83083083083083,1.038467954899584e-12,1.7165736830032388e-14,2.130221806955063e-14,1.000000000000001e-12,2.408172534766001e6,2.408172534766001e6,1.000000000000001e-12,1.000000000000001e-12
30.93093093093093,1.0383363136317096e-12,1.715095619700355e-14,2.118535743470508e-14,1.000000000000001e-12,2.3987812390380837e6,2.3987812390380837e6,1.000000000000001e-12,1.000000000000001e-12
